method_cls,method_name,grid_seed,reward,done
baseline,random_walk,122,0.0,0
baseline,random_walk,123,0.0,0
baseline,random_walk,124,0.0,0
baseline,random_walk,125,0.0,0
baseline,random_walk,126,0.0,0
baseline,random_walk,127,0.0,0
baseline,random_walk,128,0.0,0
baseline,random_walk,129,0.0,0
baseline,random_walk,130,0.0,0
baseline,random_walk,131,0.0,0
baseline,random_walk,132,0.0,0
baseline,random_walk,133,0.0,0
baseline,random_walk,134,0.0,0
baseline,random_walk,135,0.0,0
baseline,random_walk,136,0.0,0
baseline,random_walk,137,0.0,0
baseline,random_walk,138,0.0,0
baseline,random_walk,139,0.0,0
baseline,random_walk,140,0.0,0
baseline,random_walk,141,0.0,0
baseline,random_walk,142,0.0,0
baseline,random_walk,143,0.0,0
baseline,random_walk,144,0.0,0
baseline,random_walk,145,0.0,0
baseline,random_walk,146,0.0,0
baseline,random_walk,147,0.0,0
baseline,random_walk,148,0.0,0
baseline,random_walk,149,0.0,0
baseline,random_walk,150,0.0,0
baseline,random_walk,151,0.0,0
baseline,random_walk,152,0.0,0
baseline,random_walk,153,0.0,0
baseline,random_walk,154,0.0,0
baseline,random_walk,155,0.0,0
baseline,random_walk,156,0.0,0
baseline,random_walk,157,0.0,0
baseline,random_walk,158,0.0,0
baseline,random_walk,159,0.0,0
baseline,random_walk,160,0.0,0
baseline,random_walk,161,0.0,0
baseline,random_walk,162,0.0,0
baseline,random_walk,163,0.0,0
baseline,random_walk,164,0.0,0
baseline,random_walk,165,0.0,0
baseline,random_walk,166,0.0,0
baseline,random_walk,167,0.0,0
baseline,random_walk,168,0.0,0
baseline,random_walk,169,0.0,0
baseline,random_walk,170,0.0,0
baseline,random_walk,171,0.0,0
baseline,random_walk,172,0.0,0
baseline,random_walk,173,0.0,0
baseline,random_walk,174,0.0,0
baseline,random_walk,175,0.0,0
baseline,random_walk,176,0.0,0
baseline,random_walk,177,0.0,0
baseline,random_walk,178,0.0,0
baseline,random_walk,179,0.0,0
baseline,random_walk,180,0.0,0
baseline,random_walk,181,0.0,0
baseline,random_walk,182,0.0,0
baseline,random_walk,183,0.0,0
baseline,random_walk,184,0.0,0
baseline,random_walk,185,0.0,0
baseline,random_walk,186,0.0,0
baseline,random_walk,187,0.0,0
baseline,random_walk,188,0.0,0
baseline,random_walk,189,0.0,0
baseline,random_walk,190,0.0,0
baseline,random_walk,191,0.0,0
baseline,random_walk,192,0.0,0
baseline,random_walk,193,0.0,0
baseline,random_walk,194,0.0,0
baseline,random_walk,195,0.0,0
baseline,random_walk,196,0.0,0
baseline,random_walk,197,0.0,0
baseline,random_walk,198,0.0,0
baseline,random_walk,199,0.0,0
baseline,random_walk,200,0.0,0
baseline,random_walk,201,0.0,0
baseline,random_walk,202,0.0,0
baseline,random_walk,203,0.0,0
baseline,random_walk,204,0.0,0
baseline,random_walk,205,0.0,0
baseline,random_walk,206,0.0,0
baseline,random_walk,207,0.0,0
baseline,random_walk,208,0.0,0
baseline,random_walk,209,0.0,0
baseline,random_walk,210,0.0,0
baseline,random_walk,211,0.0,0
baseline,random_walk,212,0.0,0
baseline,random_walk,213,0.0,0
baseline,random_walk,214,0.0,0
baseline,random_walk,215,0.0,0
baseline,random_walk,216,0.0,0
baseline,random_walk,217,0.0,0
baseline,random_walk,218,0.0,0
baseline,random_walk,219,0.0,0
baseline,random_walk,220,0.0,0
baseline,random_walk,221,0.0,0
baseline,random_walk,222,0.0,0
baseline,random_walk,223,0.0,0
baseline,random_walk,224,0.0,0
baseline,random_walk,225,0.0,0
baseline,random_walk,226,0.0,0
baseline,random_walk,227,0.0,0
baseline,random_walk,228,0.0,0
baseline,random_walk,229,0.0,0
baseline,random_walk,230,0.0,0
baseline,random_walk,231,0.0,0
baseline,random_walk,232,0.0,0
baseline,random_walk,233,0.0,0
baseline,random_walk,234,0.0,0
baseline,random_walk,235,0.0,0
baseline,random_walk,236,0.0,0
baseline,random_walk,237,0.0,0
baseline,random_walk,238,0.0,0
baseline,random_walk,239,0.0,0
baseline,random_walk,240,0.0,0
baseline,random_walk,241,0.0,0
baseline,random_walk,242,0.0,0
baseline,random_walk,243,0.0,0
baseline,random_walk,244,0.0,0
baseline,random_walk,245,0.0,0
baseline,random_walk,246,0.0,0
baseline,random_walk,247,0.0,0
baseline,random_walk,248,0.0,0
baseline,random_walk,249,0.0,0
baseline,random_walk,250,0.0,0
baseline,random_walk,251,0.0,0
baseline,random_walk,252,0.0,0
baseline,random_walk,253,0.0,0
baseline,random_walk,254,0.0,0
baseline,random_walk,255,0.0,0
baseline,random_walk,256,0.0,0
baseline,random_walk,257,0.0,0
baseline,random_walk,258,0.0,0
baseline,random_walk,259,0.0,0
baseline,random_walk,260,0.0,0
baseline,random_walk,261,0.0,0
baseline,random_walk,262,0.0,0
baseline,random_walk,263,0.0,0
baseline,random_walk,264,0.0,0
baseline,random_walk,265,0.0,0
baseline,random_walk,266,0.0,0
baseline,random_walk,267,0.0,0
baseline,random_walk,268,0.0,0
baseline,random_walk,269,0.0,0
baseline,random_walk,270,0.0,0
baseline,random_walk,271,0.0,0
baseline,random_walk,272,0.0,0
baseline,random_walk,273,0.0,0
baseline,random_walk,274,0.0,0
baseline,random_walk,275,0.0,0
baseline,random_walk,276,0.0,0
baseline,random_walk,277,0.0,0
baseline,random_walk,278,0.0,0
baseline,random_walk,279,0.0,0
baseline,random_walk,280,0.0,0
baseline,random_walk,281,0.0,0
baseline,random_walk,282,0.0,0
baseline,random_walk,283,0.0,0
baseline,random_walk,284,0.0,0
baseline,random_walk,285,0.0,0
baseline,random_walk,286,0.0,0
baseline,random_walk,287,0.0,0
baseline,random_walk,288,0.0,0
baseline,random_walk,289,0.0,0
baseline,random_walk,290,0.0,0
baseline,random_walk,291,0.0,0
baseline,random_walk,292,0.0,0
baseline,random_walk,293,0.0,0
baseline,random_walk,294,0.0,0
baseline,random_walk,295,0.0,0
baseline,random_walk,296,0.0,0
baseline,random_walk,297,0.0,0
baseline,random_walk,298,0.0,0
baseline,random_walk,299,0.0,0
baseline,random_walk,300,0.0,0
baseline,random_walk,301,0.0,0
baseline,random_walk,302,0.0,0
baseline,random_walk,303,0.0,0
baseline,random_walk,304,0.0,0
baseline,random_walk,305,0.0,0
baseline,random_walk,306,0.0,0
baseline,random_walk,307,0.0,0
baseline,random_walk,308,0.0,0
baseline,random_walk,309,0.0,0
baseline,random_walk,310,0.0,0
baseline,random_walk,311,0.0,0
baseline,random_walk,312,0.0,0
baseline,random_walk,313,0.0,0
baseline,random_walk,314,0.0,0
baseline,random_walk,315,0.0,0
baseline,random_walk,316,0.0,0
baseline,random_walk,317,0.0,0
baseline,random_walk,318,0.0,0
baseline,random_walk,319,0.0,0
baseline,random_walk,320,0.0,0
baseline,random_walk,321,0.0,0
baseline,random_walk,322,0.0,0
baseline,random_walk,323,0.0,0
baseline,random_walk,324,0.0,0
baseline,random_walk,325,0.0,0
baseline,random_walk,326,0.0,0
baseline,random_walk,327,0.0,0
baseline,random_walk,328,0.0,0
baseline,random_walk,329,0.0,0
baseline,random_walk,330,0.0,0
baseline,random_walk,331,0.0,0
baseline,random_walk,332,0.0,0
baseline,random_walk,333,0.0,0
baseline,random_walk,334,0.0,0
baseline,random_walk,335,0.0,0
baseline,random_walk,336,0.0,0
baseline,random_walk,337,0.0,0
baseline,random_walk,338,0.0,0
baseline,random_walk,339,0.0,0
baseline,random_walk,340,0.0,0
baseline,random_walk,341,0.0,0
baseline,random_walk,342,0.0,0
baseline,random_walk,343,0.0,0
baseline,random_walk,344,0.0,0
baseline,random_walk,345,0.0,0
baseline,random_walk,346,0.0,0
baseline,random_walk,347,0.0,0
baseline,random_walk,348,0.0,0
baseline,random_walk,349,0.0,0
baseline,random_walk,350,0.0,0
baseline,random_walk,351,0.0,0
baseline,random_walk,352,0.0,0
baseline,random_walk,353,0.0,0
baseline,random_walk,354,0.0,0
baseline,random_walk,355,0.0,0
baseline,random_walk,356,0.0,0
baseline,random_walk,357,0.0,0
baseline,random_walk,358,0.0,0
baseline,random_walk,359,0.0,0
baseline,random_walk,360,0.0,0
baseline,random_walk,361,0.0,0
baseline,random_walk,362,0.0,0
baseline,random_walk,363,0.0,0
baseline,random_walk,364,0.0,0
baseline,random_walk,365,0.0,0
baseline,random_walk,366,0.0,0
baseline,random_walk,367,0.0,0
baseline,random_walk,368,0.0,0
baseline,random_walk,369,0.0,0
baseline,random_walk,370,0.0,0
baseline,random_walk,371,0.0,0
baseline,random_walk,372,0.0,0
baseline,random_walk,373,0.0,0
baseline,random_walk,374,0.0,0
baseline,random_walk,375,0.0,0
baseline,random_walk,376,0.0,0
baseline,random_walk,377,0.0,0
baseline,random_walk,378,0.0,0
baseline,random_walk,379,0.0,0
baseline,random_walk,380,0.0,0
baseline,random_walk,381,0.0,0
baseline,random_walk,382,0.0,0
baseline,random_walk,383,0.0,0
baseline,random_walk,384,0.0,0
baseline,random_walk,385,0.0,0
baseline,random_walk,386,0.0,0
baseline,random_walk,387,0.0,0
baseline,random_walk,388,0.0,0
baseline,random_walk,389,0.0,0
baseline,random_walk,390,0.0,0
baseline,random_walk,391,0.0,0
baseline,random_walk,392,0.0,0
baseline,random_walk,393,0.0,0
baseline,random_walk,394,0.0,0
baseline,random_walk,395,0.0,0
baseline,random_walk,396,0.0,0
baseline,random_walk,397,0.0,0
baseline,random_walk,398,0.0,0
baseline,random_walk,399,0.0,0
baseline,random_walk,400,0.0,0
baseline,random_walk,401,0.0,0
baseline,random_walk,402,0.0,0
baseline,random_walk,403,0.0,0
baseline,random_walk,404,0.0,0
baseline,random_walk,405,0.0,0
baseline,random_walk,406,0.0,0
baseline,random_walk,407,0.0,0
baseline,random_walk,408,0.0,0
baseline,random_walk,409,0.0,0
baseline,random_walk,410,0.0,0
baseline,random_walk,411,0.0,0
baseline,random_walk,412,0.0,0
baseline,random_walk,413,0.0,0
baseline,random_walk,414,0.0,0
baseline,random_walk,415,0.0,0
baseline,random_walk,416,0.0,0
baseline,random_walk,417,0.0,0
baseline,random_walk,418,0.0,0
baseline,random_walk,419,0.0,0
baseline,random_walk,420,0.0,0
baseline,random_walk,421,0.0,0
baseline,random_walk,422,0.0,0
baseline,random_walk,423,0.0,0
baseline,random_walk,424,0.0,0
baseline,random_walk,425,0.0,0
baseline,random_walk,426,0.0,0
baseline,random_walk,427,0.0,0
baseline,random_walk,428,0.0,0
baseline,random_walk,429,0.0,0
baseline,random_walk,430,0.0,0
baseline,random_walk,431,0.0,0
baseline,random_walk,432,0.0,0
baseline,random_walk,433,0.0,0
baseline,random_walk,434,0.0,0
baseline,random_walk,435,0.0,0
baseline,random_walk,436,0.0,0
baseline,random_walk,437,0.0,0
baseline,random_walk,438,0.0,0
baseline,random_walk,439,0.0,0
baseline,random_walk,440,0.0,0
baseline,random_walk,441,0.0,0
baseline,random_walk,442,0.0,0
baseline,random_walk,443,0.0,0
baseline,random_walk,444,0.0,0
baseline,random_walk,445,0.0,0
baseline,random_walk,446,0.0,0
baseline,random_walk,447,0.0,0
baseline,random_walk,448,0.0,0
baseline,random_walk,449,0.0,0
baseline,random_walk,450,0.0,0
baseline,random_walk,451,0.0,0
baseline,random_walk,452,0.0,0
baseline,random_walk,453,0.0,0
baseline,random_walk,454,0.0,0
baseline,random_walk,455,0.0,0
baseline,random_walk,456,0.0,0
baseline,random_walk,457,0.0,0
baseline,random_walk,458,0.0,0
baseline,random_walk,459,0.0,0
baseline,random_walk,460,0.0,0
baseline,random_walk,461,0.0,0
baseline,random_walk,462,0.0,0
baseline,random_walk,463,0.0,0
baseline,random_walk,464,0.0,0
baseline,random_walk,465,0.0,0
baseline,random_walk,466,0.0,0
baseline,random_walk,467,0.0,0
baseline,random_walk,468,0.0,0
baseline,random_walk,469,0.0,0
baseline,random_walk,470,0.0,0
baseline,random_walk,471,0.0,0
baseline,random_walk,472,0.0,0
baseline,random_walk,473,0.0,0
baseline,random_walk,474,0.0,0
baseline,random_walk,475,0.0,0
baseline,random_walk,476,0.0,0
baseline,random_walk,477,0.0,0
baseline,random_walk,478,0.0,0
baseline,random_walk,479,0.0,0
baseline,random_walk,480,0.0,0
baseline,random_walk,481,0.0,0
baseline,random_walk,482,0.0,0
baseline,random_walk,483,0.0,0
baseline,random_walk,484,0.0,0
baseline,random_walk,485,0.0,0
baseline,random_walk,486,0.0,0
baseline,random_walk,487,0.0,0
baseline,random_walk,488,0.0,0
baseline,random_walk,489,0.0,0
baseline,random_walk,490,0.0,0
baseline,random_walk,491,0.0,0
baseline,random_walk,492,0.0,0
baseline,random_walk,493,0.0,0
baseline,random_walk,494,0.0,0
baseline,random_walk,495,0.0,0
baseline,random_walk,496,0.0,0
baseline,random_walk,497,0.0,0
baseline,random_walk,498,0.0,0
baseline,random_walk,499,0.0,0
baseline,random_walk,500,0.0,0
baseline,random_walk,501,0.0,0
baseline,random_walk,502,0.0,0
baseline,random_walk,503,0.0,0
baseline,random_walk,504,0.0,0
baseline,random_walk,505,0.0,0
baseline,random_walk,506,0.0,0
baseline,random_walk,507,0.0,0
baseline,random_walk,508,0.0,0
baseline,random_walk,509,0.0,0
baseline,random_walk,510,0.0,0
baseline,random_walk,511,0.0,0
baseline,random_walk,512,0.0,0
baseline,random_walk,513,0.0,0
baseline,random_walk,514,0.0,0
baseline,random_walk,515,0.0,0
baseline,random_walk,516,0.0,0
baseline,random_walk,517,0.0,0
baseline,random_walk,518,0.0,0
baseline,random_walk,519,0.0,0
baseline,random_walk,520,0.0,0
baseline,random_walk,521,0.0,0
baseline,random_walk,522,0.0,0
baseline,random_walk,523,0.0,0
baseline,random_walk,524,0.0,0
baseline,random_walk,525,0.0,0
baseline,random_walk,526,0.0,0
baseline,random_walk,527,0.0,0
baseline,random_walk,528,0.0,0
baseline,random_walk,529,0.0,0
baseline,random_walk,530,0.0,0
baseline,random_walk,531,0.0,0
baseline,random_walk,532,0.0,0
baseline,random_walk,533,0.0,0
baseline,random_walk,534,0.0,0
baseline,random_walk,535,0.0,0
baseline,random_walk,536,0.0,0
baseline,random_walk,537,0.0,0
baseline,random_walk,538,0.0,0
baseline,random_walk,539,0.0,0
baseline,random_walk,540,0.0,0
baseline,random_walk,541,0.0,0
baseline,random_walk,542,0.0,0
baseline,random_walk,543,0.0,0
baseline,random_walk,544,0.0,0
baseline,random_walk,545,0.0,0
baseline,random_walk,546,0.0,0
baseline,random_walk,547,0.0,0
baseline,random_walk,548,0.0,0
baseline,random_walk,549,0.0,0
baseline,random_walk,550,0.0,0
baseline,random_walk,551,0.0,0
baseline,random_walk,552,0.0,0
baseline,random_walk,553,0.0,0
baseline,random_walk,554,0.0,0
baseline,random_walk,555,0.0,0
baseline,random_walk,556,0.0,0
baseline,random_walk,557,0.0,0
baseline,random_walk,558,0.0,0
baseline,random_walk,559,0.0,0
baseline,random_walk,560,0.0,0
baseline,random_walk,561,0.0,0
baseline,random_walk,562,0.0,0
baseline,random_walk,563,0.0,0
baseline,random_walk,564,0.0,0
baseline,random_walk,565,0.0,0
baseline,random_walk,566,0.0,0
baseline,random_walk,567,0.0,0
baseline,random_walk,568,0.0,0
baseline,random_walk,569,0.0,0
baseline,random_walk,570,0.0,0
baseline,random_walk,571,0.0,0
baseline,random_walk,572,0.0,0
baseline,random_walk,573,0.0,0
baseline,random_walk,574,0.0,0
baseline,random_walk,575,0.0,0
baseline,random_walk,576,0.0,0
baseline,random_walk,577,0.0,0
baseline,random_walk,578,0.0,0
baseline,random_walk,579,0.0,0
baseline,random_walk,580,0.0,0
baseline,random_walk,581,0.0,0
baseline,random_walk,582,0.0,0
baseline,random_walk,583,0.0,0
baseline,random_walk,584,0.0,0
baseline,random_walk,585,0.0,0
baseline,random_walk,586,0.0,0
baseline,random_walk,587,0.0,0
baseline,random_walk,588,0.0,0
baseline,random_walk,589,0.0,0
baseline,random_walk,590,0.0,0
baseline,random_walk,591,0.0,0
baseline,random_walk,592,0.0,0
baseline,random_walk,593,0.0,0
baseline,random_walk,594,0.0,0
baseline,random_walk,595,0.0,0
baseline,random_walk,596,0.0,0
baseline,random_walk,597,0.0,0
baseline,random_walk,598,0.0,0
baseline,random_walk,599,0.0,0
baseline,random_walk,600,0.0,0
baseline,random_walk,601,0.0,0
baseline,random_walk,602,0.0,0
baseline,random_walk,603,0.0,0
baseline,random_walk,604,0.0,0
baseline,random_walk,605,0.0,0
baseline,random_walk,606,0.0,0
baseline,random_walk,607,0.0,0
baseline,random_walk,608,0.0,0
baseline,random_walk,609,0.0,0
baseline,random_walk,610,0.0,0
baseline,random_walk,611,0.0,0
baseline,random_walk,612,0.0,0
baseline,random_walk,613,0.0,0
baseline,random_walk,614,0.0,0
baseline,random_walk,615,0.0,0
baseline,random_walk,616,0.0,0
baseline,random_walk,617,0.0,0
baseline,random_walk,618,0.0,0
baseline,random_walk,619,0.0,0
baseline,random_walk,620,0.0,0
baseline,random_walk,621,0.0,0
baseline,random_walk,622,0.0,0
baseline,random_walk,623,0.0,0
baseline,random_walk,624,0.0,0
baseline,random_walk,625,0.0,0
baseline,random_walk,626,0.0,0
baseline,random_walk,627,0.0,0
baseline,random_walk,628,0.0,0
baseline,random_walk,629,0.0,0
baseline,random_walk,630,0.0,0
baseline,random_walk,631,0.0,0
baseline,random_walk,632,0.0,0
baseline,random_walk,633,0.0,0
baseline,random_walk,634,0.0,0
baseline,random_walk,635,0.0,0
baseline,random_walk,636,0.0,0
baseline,random_walk,637,0.0,0
baseline,random_walk,638,0.0,0
baseline,random_walk,639,0.0,0
baseline,random_walk,640,0.0,0
baseline,random_walk,641,0.0,0
baseline,random_walk,642,0.0,0
baseline,random_walk,643,0.0,0
baseline,random_walk,644,0.0,0
baseline,random_walk,645,0.0,0
baseline,random_walk,646,0.0,0
baseline,random_walk,647,0.0,0
baseline,random_walk,648,0.0,0
baseline,random_walk,649,0.0,0
baseline,random_walk,650,0.0,0
baseline,random_walk,651,0.0,0
baseline,random_walk,652,0.0,0
baseline,random_walk,653,0.0,0
baseline,random_walk,654,0.0,0
baseline,random_walk,655,0.0,0
baseline,random_walk,656,0.0,0
baseline,random_walk,657,0.0,0
baseline,random_walk,658,0.0,0
baseline,random_walk,659,0.0,0
baseline,random_walk,660,0.0,0
baseline,random_walk,661,0.0,0
baseline,random_walk,662,0.0,0
baseline,random_walk,663,0.0,0
baseline,random_walk,664,0.0,0
baseline,random_walk,665,0.0,0
baseline,random_walk,666,0.0,0
baseline,random_walk,667,0.0,0
baseline,random_walk,668,0.0,0
baseline,random_walk,669,0.0,0
baseline,random_walk,670,0.0,0
baseline,random_walk,671,0.0,0
baseline,random_walk,672,0.0,0
baseline,random_walk,673,0.0,0
baseline,random_walk,674,0.0,0
baseline,random_walk,675,0.0,0
baseline,random_walk,676,0.0,0
baseline,random_walk,677,0.0,0
baseline,random_walk,678,0.0,0
baseline,random_walk,679,0.0,0
baseline,random_walk,680,0.0,0
baseline,random_walk,681,0.0,0
baseline,random_walk,682,0.0,0
baseline,random_walk,683,0.0,0
baseline,random_walk,684,0.0,0
baseline,random_walk,685,0.0,0
baseline,random_walk,686,0.0,0
baseline,random_walk,687,0.0,0
baseline,random_walk,688,0.0,0
baseline,random_walk,689,0.0,0
baseline,random_walk,690,0.0,0
baseline,random_walk,691,0.0,0
baseline,random_walk,692,0.0,0
baseline,random_walk,693,0.0,0
baseline,random_walk,694,0.0,0
baseline,random_walk,695,0.0,0
baseline,random_walk,696,0.0,0
baseline,random_walk,697,0.0,0
baseline,random_walk,698,0.0,0
baseline,random_walk,699,0.0,0
baseline,random_walk,700,0.0,0
baseline,random_walk,701,0.0,0
baseline,random_walk,702,0.0,0
baseline,random_walk,703,0.0,0
baseline,random_walk,704,0.0,0
baseline,random_walk,705,0.0,0
baseline,random_walk,706,0.0,0
baseline,random_walk,707,0.0,0
baseline,random_walk,708,0.0,0
baseline,random_walk,709,0.0,0
baseline,random_walk,710,0.0,0
baseline,random_walk,711,0.0,0
baseline,random_walk,712,0.0,0
baseline,random_walk,713,0.0,0
baseline,random_walk,714,0.0,0
baseline,random_walk,715,0.0,0
baseline,random_walk,716,0.0,0
baseline,random_walk,717,0.0,0
baseline,random_walk,718,0.0,0
baseline,random_walk,719,0.0,0
baseline,random_walk,720,0.0,0
baseline,random_walk,721,0.0,0
baseline,random_walk,722,0.0,0
baseline,random_walk,723,0.0,0
baseline,random_walk,724,0.0,0
baseline,random_walk,725,0.0,0
baseline,random_walk,726,0.0,0
baseline,random_walk,727,0.0,0
baseline,random_walk,728,0.0,0
baseline,random_walk,729,0.0,0
baseline,random_walk,730,0.0,0
baseline,random_walk,731,0.0,0
baseline,random_walk,732,0.0,0
baseline,random_walk,733,0.0,0
baseline,random_walk,734,0.0,0
baseline,random_walk,735,0.0,0
baseline,random_walk,736,0.0,0
baseline,random_walk,737,0.0,0
baseline,random_walk,738,0.0,0
baseline,random_walk,739,0.0,0
baseline,random_walk,740,0.0,0
baseline,random_walk,741,0.0,0
baseline,random_walk,742,0.0,0
baseline,random_walk,743,0.0,0
baseline,random_walk,744,0.0,0
baseline,random_walk,745,0.0,0
baseline,random_walk,746,0.0,0
baseline,random_walk,747,0.0,0
baseline,random_walk,748,0.0,0
baseline,random_walk,749,0.0,0
baseline,random_walk,750,0.0,0
baseline,random_walk,751,0.0,0
baseline,random_walk,752,0.0,0
baseline,random_walk,753,0.0,0
baseline,random_walk,754,0.0,0
baseline,random_walk,755,0.0,0
baseline,random_walk,756,0.0,0
baseline,random_walk,757,0.0,0
baseline,random_walk,758,0.0,0
baseline,random_walk,759,0.0,0
baseline,random_walk,760,0.0,0
baseline,random_walk,761,0.0,0
baseline,random_walk,762,0.0,0
baseline,random_walk,763,0.0,0
baseline,random_walk,764,0.0,0
baseline,random_walk,765,0.0,0
baseline,random_walk,766,0.0,0
baseline,random_walk,767,0.0,0
baseline,random_walk,768,0.0,0
baseline,random_walk,769,0.0,0
baseline,random_walk,770,0.0,0
baseline,random_walk,771,0.0,0
baseline,random_walk,772,0.0,0
baseline,random_walk,773,0.0,0
baseline,random_walk,774,0.0,0
baseline,random_walk,775,0.0,0
baseline,random_walk,776,0.0,0
baseline,random_walk,777,0.0,0
baseline,random_walk,778,0.0,0
baseline,random_walk,779,0.0,0
baseline,random_walk,780,0.0,0
baseline,random_walk,781,0.0,0
baseline,random_walk,782,0.0,0
baseline,random_walk,783,0.0,0
baseline,random_walk,784,0.0,0
baseline,random_walk,785,0.0,0
baseline,random_walk,786,0.0,0
baseline,random_walk,787,0.0,0
baseline,random_walk,788,0.0,0
baseline,random_walk,789,0.0,0
baseline,random_walk,790,0.0,0
baseline,random_walk,791,0.0,0
baseline,random_walk,792,0.0,0
baseline,random_walk,793,0.0,0
baseline,random_walk,794,0.0,0
baseline,random_walk,795,0.0,0
baseline,random_walk,796,0.0,0
baseline,random_walk,797,0.0,0
baseline,random_walk,798,0.0,0
baseline,random_walk,799,0.0,0
baseline,random_walk,800,0.0,0
baseline,random_walk,801,0.0,0
baseline,random_walk,802,0.0,0
baseline,random_walk,803,0.0,0
baseline,random_walk,804,0.0,0
baseline,random_walk,805,0.0,0
baseline,random_walk,806,0.0,0
baseline,random_walk,807,0.0,0
baseline,random_walk,808,0.0,0
baseline,random_walk,809,0.0,0
baseline,random_walk,810,0.0,0
baseline,random_walk,811,0.0,0
baseline,random_walk,812,0.0,0
baseline,random_walk,813,0.0,0
baseline,random_walk,814,0.0,0
baseline,random_walk,815,0.0,0
baseline,random_walk,816,0.0,0
baseline,random_walk,817,0.0,0
baseline,random_walk,818,0.0,0
baseline,random_walk,819,0.0,0
baseline,random_walk,820,0.0,0
